wavelength,flux,ivar,model
3758.400000000036,19.628480911254883,0.03817622363567352,20.03420066833496
3759.200000000036,28.331144332885742,0.0282240342348814,19.923105239868164
3760.0000000000364,20.81873321533203,0.031519580632448196,19.815937042236328
3760.8000000000366,16.271751403808594,0.03612769767642021,19.77170753479004
3761.6000000000367,19.032962799072266,0.04141445457935333,19.81498146057129
3762.400000000037,17.239255905151367,0.03759441897273064,19.927343368530273
3763.200000000037,19.538557052612305,0.0379657968878746,20.061660766601562
3764.0000000000373,19.495473861694336,0.036751922219991684,20.147029876708984
3764.8000000000375,18.277738571166992,0.04891417920589447,20.148277282714844
3765.6000000000377,21.754121780395508,0.04470740258693695,20.07345962524414
3766.400000000038,15.820977210998535,0.041523803025484085,19.929670333862305
3767.200000000038,23.42632484436035,0.04106030985713005,19.728931427001953
3768.000000000038,14.789738655090332,0.038010697811841965,19.497745513916016
3768.8000000000384,17.02887725830078,0.04384229704737663,19.263225555419922
3769.6000000000386,20.02823829650879,0.03953878581523895,19.048919677734375
3770.4000000000387,22.64352798461914,0.032984353601932526,18.88445281982422
3771.200000000039,18.588016510009766,0.03985162824392319,18.794309616088867
3772.000000000039,18.043725967407227,0.0502321794629097,18.76386833190918
3772.8000000000393,22.424619674682617,0.03837647661566734,18.771968841552734
3773.6000000000395,28.060075759887695,0.034944407641887665,18.803634643554688
3774.4000000000397,18.457561492919922,0.03869830444455147,18.83443260192871
3775.20000000004,17.43004035949707,0.048288170248270035,18.830989837646484
3776.00000000004,21.30605697631836,0.03706393763422966,18.7814998626709
3776.80000000004,14.23202133178711,0.042763710021972656,18.700977325439453
3777.6000000000404,15.452150344848633,0.03861909359693527,18.624195098876953
3778.4000000000406,27.408992767333984,0.029295532032847404,18.600379943847656
3779.2000000000407,17.803516387939453,0.03952036798000336,18.673715591430664
3780.000000000041,26.654144287109375,0.029615206643939018,18.839282989501953
3780.800000000041,9.911996841430664,0.03702734410762787,19.05132484436035
